plate,compound,well,site,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5
P015095,CBK290883,J02,s2,0.1325392232510288204,130.94038329078605898,-9.0,28.0,-2.1181200703017832865,482.18571938611376027,-30.0,86.0,0.1224522033607681748,350.3007252198444803,-20.0,107.0,0.17276663237311384869,373.38845742362099145,-25.0,78.0,0.26401191700960219277,315.88391170585310874,-22.0,61.0
P015095,CBK290883,J02,s4,0.12665509259259258301,137.51374533547394208,-10.0,29.0,-1.2326373885459533941,519.29054213940275986,-29.0,89.0,0.0056189986282578876023,361.55227839500355458,-19.0,105.0,0.08395490397805212279,395.944413916085864,-24.0,80.0,0.15021990740740739922,332.61346041634328685,-20.0,60.0
P015095,CBK290883,J02,s5,0.11121163408779149995,109.08083262357503429,-6.0,23.0,-0.9513282321673525166,423.83043603346192185,-18.0,61.0,0.09597329389574760228,311.40363908347029565,-12.0,67.0,0.14672046467764060518,327.55891357377970508,-15.0,58.0,0.17480174039780521644,274.87410320588816148,-14.0,43.0
P015095,CBK290883,J02,s6,0.1103272890946501994,113.10015953895945984,-7.0,25.0,-2.3699824245541836198,495.81592953163436732,-23.0,69.0,0.085835691015089157774,327.97939073012838662,-18.0,83.0,0.13684199245541839307,336.69855088571074475,-20.0,66.0,0.24122320816186557102,281.78876102762325218,-19.0,50.0
P015095,CBK290883,J02,s8,0.09209640775034293181,96.17598279512768045,-4.0,22.0,-0.65662808641975312085,406.6718765594344518,-13.0,55.0,0.0035821759259259257184,268.15136546836009757,-10.0,56.0,0.058815586419753089487,283.049897888136627,-11.0,51.0,0.08068372770919067516,223.28256594552055958,-9.0,37.0
P015095,CBK290883,J02,all,0.11456592935528120414,118.31779995927422533,-7.0,25.0,-1.465739240397805121,467.55013457227420304,-22.0,70.0,0.06269247256515775302,325.539098127202692,-15.0,79.0,0.119819915980795610455,345.53405869616284463,-18.0,65.0,0.18218810013717420815,288.17708583332034777,-16.0,49.0
P015095,CBK290883,L05,s2,0.10762924382716049232,134.1612312997799279,-11.0,30.0,-1.6139939128943758817,458.49406524115437378,-32.0,86.0,-0.0093025548696844991,339.22648300942654487,-18.0,127.0,0.04017939814814815158,353.32693398877665913,-26.0,83.0,0.12168595679012345068,351.16707416980244716,-27.0,70.0
P015095,CBK290883,L05,s4,0.06120348936899863007,96.47999791183738694,-4.0,22.0,-1.7079451731824417671,392.8595543173608462,-13.0,54.0,-0.0050600137174211246016,230.42009427154036416,-8.0,53.0,0.01502250514403292124,222.63452991657229063,-10.0,48.0,0.061284507887517145064,225.88801261086035765,-10.0,36.0
P015095,CBK290883,L05,s5,0.11253986625514403319,108.079329951423801504,-7.0,25.0,-0.99860039437585734756,355.2922360934143171,-22.0,64.0,0.09620348936899862646,276.59172233891410997,-17.0,79.0,0.14340192043895746976,283.86689740864761688,-19.0,62.0,0.20604016632373114981,268.96876098425349255,-18.0,48.0
P015095,CBK290883,L05,s6,0.20775055727023319929,158.96751867141230719,-16.0,36.0,-1.083870670438957573,566.9556098956960568,-48.0,107.0,0.16723958333333333037,421.31624649681674555,-31.0,177.0,0.2729344564471879453,430.5514990423287145,-39.0,108.0,0.36886209705075445608,425.28176065849027054,-42.0,93.0
P015095,CBK290883,L05,s8,0.06933384773662551459,92.09703901919417035,-3.0,21.0,-0.44254350994513030892,306.71603616203560705,-11.0,49.0,0.074946201989026059453,247.54569321446641084,-8.0,47.0,0.08368012688614540062,237.32627564663442854,-9.0,44.0,0.12684692215363510548,234.1232425378809694,-8.0,33.0
P015095,CBK290883,L05,all,0.11169140089163237528,120.61618276184847787,-8.0,26.0,-1.1693907321673524535,425.7469796118905947,-22.0,68.0,0.06480534122085047921,310.95249773303453367,-14.0,79.0,0.11104368141289437666,315.17768586104722317,-18.0,63.0,0.1769439300411522753,310.60142558288964665,-17.0,50.0
P015095,CBK290883,N19,s2,0.082420910493827159726,127.21217986990758675,-7.0,25.0,-1.8766497342249657265,474.15102917943323746,-21.0,66.0,0.06825617283950617675,257.30161135276688356,-13.0,71.0,0.09401620370370369906,228.29545117079732108,-15.0,55.0,0.16967228223593963654,257.02809761537940858,-14.0,42.0
P015095,CBK290883,N19,s4,0.17479895404663922664,135.24348971915355833,-9.0,28.0,-0.5039994855967078191,409.74566923375675742,-27.0,78.0,0.09718792866941014519,385.67391377316755552,-18.0,95.0,0.17476466049382716195,322.17189142818335768,-20.0,67.0,0.25459276406035663554,303.62016590295553442,-20.0,54.0
P015095,CBK290883,N19,s5,0.083332690329218112035,112.886749555503570264,-6.0,24.0,-0.14488747427983539318,340.24140463048178162,-17.0,62.0,0.03459169238683127562,240.87963740773122368,-11.0,65.0,0.05330932784636488453,212.90609310554359013,-12.0,53.0,0.10288494513031549993,256.45814291413097408,-12.0,40.0
P015095,CBK290883,N19,s6,0.06548139574759945236,89.13513965247184956,-3.0,21.0,-1.2930714163237311265,324.5650528709014111,-10.0,50.0,0.026608796296296297057,202.64389977879619664,-7.0,48.0,0.03599772805212619886,170.90396053056096548,-7.0,44.0,0.07394868827160493152,198.7744151851752008,-8.0,31.0
P015095,CBK290883,N19,s8,0.07740569272976680071,95.796321925131692865,-4.0,22.0,-0.10969628772290809793,364.77975618728555673,-11.0,53.0,0.051459405006858707776,223.87033028678646929,-8.0,51.0,0.06111025377229081096,194.90956342524887646,-8.0,46.0,0.09903163580246913955,218.14964547911776549,-9.0,33.0
P015095,CBK290883,N19,all,0.096687928669410144744,113.43647974744941109,-6.0,24.0,-0.7856608796296296049,386.49296603895248836,-16.0,60.0,0.055620799039780524642,269.8718083751129484,-11.0,62.0,0.08383963477366254691,231.70690921042134391,-12.0,52.0,0.1400260631001371825,249.44738305218635332,-12.0,39.0
P015095,CBK290883,all,all,0.10764841963877458397,117.494965074237427416,-7.0,25.0,-1.1402636173982625412,427.87874618446841168,-20.0,66.0,0.061039537608596247664,303.03902568607901458,-13.0,72.0,0.10490107738911751134,301.34081030360647446,-16.0,59.0,0.16638603109282121273,283.8680892804355267,-15.0,45.0
P015095,CBK290993,D03,s2,0.06337641460905349411,72.95498621459883282,-2.0,20.0,-2.1079987568587106317,347.3170708696173392,-10.0,42.0,0.06312242798353909223,235.9026444885598437,-8.0,46.0,0.093366555212620022663,218.99647386403958649,-8.0,43.0,0.1271752829218107117,216.53506045864483553,-9.0,32.0
P015095,CBK290993,D03,s4,0.028186299725651578485,55.160952592157329377,-1.0,19.0,-0.5604668209876543239,310.61958713071817328,-5.0,37.0,0.06330032578875172122,162.61923300671085713,-4.0,38.0,0.049433513374485593683,146.21356831398563259,-4.0,37.0,0.08377207647462277251,143.77111944134031774,-4.0,27.0
P015095,CBK290993,D03,s5,0.05265517832647462204,84.901164463623118195,-3.0,21.0,-0.62733539094650203616,415.46878846110064387,-12.0,44.0,0.024189814814814813299,244.41186043706017017,-9.0,54.0,0.043028549382716052563,231.61040613725094772,-10.0,46.0,0.10389060356652948802,237.36045649722879602,-10.0,35.0
P015095,CBK290993,D03,s6,0.122554226680384084625,105.68127652948248851,-7.0,25.0,-1.199982424554183913,427.5668616212748816,-24.0,65.0,0.10798161008230452995,388.56454595918802397,-19.0,96.0,0.19625771604938271886,341.34974993322128967,-20.0,66.0,0.25310763888888887507,322.25312325116300372,-21.0,53.0
P015095,CBK290993,D03,s8,0.17173268175582989681,113.9148280832450979,-8.0,27.0,-0.008604466735253772647,383.56269212520982137,-28.0,73.0,0.16115183470507543628,365.85250715752800943,-22.0,122.0,0.29443994341563783923,345.83855924118603298,-24.0,74.0,0.36112954389574758451,337.05895268334347747,-24.0,62.0
P015095,CBK290993,D03,all,0.087700960219478735214,89.12743947354344698,-4.0,22.0,-0.90087757201646090355,379.38483975956057748,-14.0,49.0,0.08394920267489712484,292.1173409713134106,-11.0,59.0,0.13530525548696845095,267.99449654038403423,-12.0,50.0,0.18581502914951988914,261.28659451191060725,-12.0,38.0
P015095,CBK290993,F23,s2,0.07206511488340192062,95.070761420229970895,-4.0,22.0,-4.2441705246913583593,646.2862295671011452,-15.0,52.0,0.0696838563100137115,311.01950245003098416,-11.0,57.0,0.093879243827160493985,242.04469455166503167,-10.0,49.0,0.12698109567901233463,304.3142128159416302,-12.0,37.0
P015095,CBK290993,F23,s4,0.14555855624142660654,147.07177757644092253,-13.0,33.0,-0.09629972565157750297,477.40306663149806354,-46.0,105.0,0.068967335390946502005,362.04979738750955676,-31.0,159.0,0.14203489368998628573,314.15324160115335417,-32.0,88.0,0.27437714334705076702,386.14266905811263086,-37.0,83.0
P015095,CBK290993,F23,s5,0.12039887688614540895,129.40026282717420258,-9.0,28.0,-0.049125300068587104962,394.25403750473321907,-30.0,83.0,0.123070987654320992966,323.77987057027286255,-22.0,119.0,0.14462555727023318486,276.2743398067743783,-22.0,71.0,0.23581725823045268653,359.77525183267715647,-25.0,64.0
P015095,CBK290993,F23,s6,0.049972136488340195004,94.14522588716613427,-3.0,21.0,-0.98735489540466392366,325.0833232734714784,-12.0,48.0,0.015605709876543210138,229.42209944937189903,-10.0,53.0,0.017357038751714678332,187.15714899819298012,-8.0,46.0,0.08489690500685871666,207.8081913092842683,-10.0,35.0
P015095,CBK290993,F23,s8,0.08270769032921811148,118.681959295611406446,-6.0,24.0,-0.017220936213991767938,361.1522674404599229,-19.0,62.0,0.039984353566529490243,286.5578166960305566,-15.0,78.0,0.061226637517146777212,237.77322140757758007,-14.0,56.0,0.108617541152263380466,288.65968735106508802,-15.0,45.0
P015095,CBK290993,F23,all,0.09414047496570644713,118.6269129480312472,-6.0,25.0,-1.078834276406035686,455.4468426539872894,-22.0,66.0,0.063462448559670786574,305.74384041736561812,-15.0,82.0,0.091824674211248291655,255.0173795013979543,-16.0,59.0,0.16613798868312756873,315.48699506678565285,-17.0,49.0
P015095,CBK290993,J09,s2,0.141947873799725649,146.25036367220604916,-13.0,33.0,-1.4529408864883401886,508.68686997719925103,-46.0,102.0,0.03165444958847736523,364.65839645426626703,-25.0,154.0,0.11803476508916323218,328.98897024610079143,-34.0,88.0,0.24250685871056240628,374.5955808552910753,-37.0,81.0
P015095,CBK290993,J09,s4,0.051389103223593961267,102.50098776230407793,-5.0,23.0,-0.31050154320987655154,458.63315072690733132,-17.0,62.0,0.0058043981481481479387,278.26669869308597072,-11.0,67.0,0.03376714677640603457,249.50563294375641021,-12.0,54.0,0.13748135288065843618,276.23992246648384707,-12.0,41.0
P015095,CBK290993,J09,s5,0.08298804012345678549,101.545077340623919326,-5.0,23.0,-1.0531522205075445342,356.86388707656379893,-18.0,60.0,0.041208419067215361353,267.48214564356271694,-12.0,68.0,0.07728480795610424836,240.0360719307095394,-13.0,54.0,0.13198173868312756962,266.43796882287199423,-13.0,41.0
P015095,CBK290993,J09,s6,0.09985682441700960421,115.052009476462814064,-7.0,25.0,-4.0226037379972563457,593.38981948267996813,-26.0,71.0,-0.10843385631001371816,373.4722233164234808,-20.0,100.0,0.102443201303155012605,303.0547439360647104,-20.0,63.0,0.18260823902606310165,337.01169029283977352,-21.0,52.0
P015095,CBK290993,J09,s8,0.101524562757201647356,112.814020085715128516,-6.0,25.0,-2.2591503772290808527,480.48875753744448502,-23.0,72.0,0.06326646090534979172,293.66054631892905036,-13.0,86.0,0.12949031207133057664,259.52807413746933207,-16.0,61.0,0.25362439986282581117,308.04894612885271954,-17.0,50.0
P015095,CBK290993,J09,all,0.0955412808641975253,116.76557405883750107,-7.0,25.0,-1.8196697530864196501,485.68456887286134815,-25.0,72.0,0.0066999742798353910042,318.64489208736563342,-15.0,90.0,0.092204046639231818094,278.31677065213818878,-18.0,63.0,0.18964051783264745943,314.98907307383478837,-18.0,51.0
P015095,CBK290993,all,all,0.092460905349794245134,109.0110762921705998,-6.0,24.0,-1.2664605338363055242,442.4381909599935625,-19.0,61.0,0.051370541838134428647,305.69396859280510625,-13.0,75.0,0.106444658779149520234,267.27959149124831129,-15.0,57.0,0.18053117855509831502,298.34032301086205052,-16.0,45.0
P015095,CBK308108,G17,s2,0.09798203875171468402,119.464340209692650774,-7.0,26.0,-1.0125411522633744887,395.05038166769315922,-24.0,68.0,0.05706211419753086378,314.57077922140382498,-18.0,84.0,0.09903185013717420715,286.60400751043403034,-19.0,62.0,0.17859439300411522611,289.36746767355361953,-19.0,49.0
P015095,CBK308108,G17,s4,0.17324738511659806828,166.63742292730086092,-16.0,38.0,-0.6220582561728394966,535.7653871084906996,-53.0,122.0,0.10627271947873799529,420.92235621514174682,-33.0,177.0,0.17996420610425239994,426.20225900037598876,-41.0,107.0,0.28123949759945132687,416.24377964590826195,-42.0,94.0
P015095,CBK308108,G17,s5,0.17605302640603567865,166.87100554973696376,-21.0,43.0,-0.044988425925925924764,538.1081652542691245,-63.0,141.0,0.04046596364883402186,418.54889647831220145,-40.0,197.0,0.10992455418381344434,437.57641814777934997,-49.0,126.0,0.17539137517146777268,420.5956195077780535,-51.0,110.0
P015095,CBK308108,G17,s6,0.21036822702331961499,150.34693207918269309,-15.0,35.0,-0.27959683641975308088,484.24939491053987695,-51.0,116.0,0.15275055727023320595,403.41347233773274183,-34.0,168.0,0.25980624142661179476,389.59668332783985534,-39.0,99.0,0.326632801783264759,397.42437064308944628,-41.0,88.0
P015095,CBK308108,G17,s8,0.18667909807956103996,184.03128876607763686,-25.0,49.0,0.026452117626886144375,561.025304363520263,-77.0,154.0,0.037232295953360770857,461.82520228346788826,-42.0,219.0,0.1118203446502057663,468.06951183734855704,-57.0,140.0,0.20381858710562414383,457.61054482245884856,-62.0,122.0
P015095,CBK308108,G17,all,0.16886595507544582828,158.97006898262100094,-16.0,37.0,-0.3865465106310013721,506.34323659001120177,-49.0,118.0,0.078756730109739367385,406.77722179761167354,-31.0,167.0,0.15210943930041151417,406.48198153969877922,-38.0,103.0,0.23313533093278462904,400.31154115968911356,-39.0,90.0
P015095,CBK308108,L09,s2,0.103853737997256515,141.96107585917292226,-10.0,29.0,-1.8694260116598080401,470.12977458609270798,-30.0,83.0,0.018505872770919067766,328.26728677722661587,-19.0,100.0,0.06119405864197530881,301.30412023838931646,-23.0,72.0,0.14054591049382716972,323.88325225810331176,-22.0,56.0
P015095,CBK308108,L09,s4,0.061178197873799723683,92.57385621804455411,-4.0,21.0,-0.21520061728395062373,311.3944125408975765,-14.0,56.0,0.020847265089163236063,222.25323948045689804,-11.0,57.0,0.040155821330589848428,197.09119207451084321,-10.0,49.0,0.084133444787379968455,212.2131769508862078,-9.0,34.0
P015095,CBK308108,L09,s5,0.078287680041152260535,97.80241164508788643,-4.0,21.0,-1.2244251543209876409,469.56526085392385994,-12.0,52.0,0.049724579903978050055,296.4267261599414951,-7.0,51.0,0.09358560528120712929,258.546098444840311,-9.0,47.0,0.13864904835390945426,226.82872896550523478,-8.0,32.0
P015095,CBK308108,L09,s6,0.09241662379972565011,126.04686630338176201,-7.0,25.0,-1.3499747085048010575,502.04494296053286462,-23.0,69.0,0.030222050754458162913,311.79221998095317758,-16.0,80.0,0.07807377400548697055,290.5865078519757958,-18.0,61.0,0.16421167695473251613,298.6883051175283299,-17.0,46.0
P015095,CBK308108,L09,s8,0.056156978737997256812,81.08771296075740054,-2.0,20.0,-0.53917674039780516537,325.22382623810403857,-9.0,49.0,0.025221622085048009398,215.67882093956168887,-6.0,46.0,0.044894975994513031115,196.17716349534674691,-6.0,43.0,0.10186471193415637393,246.88793326791397931,-6.0,29.0
P015095,CBK308108,L09,all,0.07837864368998628817,110.22813522113391116,-5.0,23.0,-1.0396406464334704278,423.39141001758952143,-16.0,60.0,0.028904278120713305933,278.83918694251656234,-11.0,62.0,0.06358084705075445209,252.74540388460823692,-12.0,53.0,0.12588095850480110482,265.1619977390869849,-11.0,37.0
P015095,CBK308108,M11,s2,0.15193930041152262089,161.89681771832275103,-15.0,36.0,-2.5756035665294922943,561.9189915977962073,-47.0,113.0,0.04164844821673525238,379.18136925549151783,-26.0,151.0,0.12600330075445817513,362.68943583162626965,-35.0,97.0,0.22375900205761317663,393.7487712671526765,-37.0,89.0
P015095,CBK308108,M11,s4,0.08621099108367627495,124.4556119168862125,-8.0,27.0,-0.47158007544581620474,373.75107889426669772,-25.0,75.0,-0.026439257544581620113,313.85927975075429686,-17.0,89.0,0.005906850137174211174,296.66587328077878283,-19.0,67.0,0.08740419238683128089,309.91500852882472827,-19.0,53.0
P015095,CBK308108,M11,s5,0.06709383573388202904,103.64159959029635161,-4.0,22.0,-1.0363185871056241893,348.86118510876866594,-14.0,55.0,-0.0009047067901234568093,261.32449494764176734,-9.0,56.0,0.03250064300411522472,230.17557251516356587,-11.0,50.0,0.077332175925925922266,256.44726417513476235,-10.0,37.0
P015095,CBK308108,M11,s6,0.12426118827160494151,127.17493135074809629,-9.0,27.0,-0.4394326560356652811,409.1981668002501351,-28.0,77.0,0.12701924725651578263,348.3456931636415561,-17.0,90.0,0.16751586076817559512,303.16228042217193206,-21.0,67.0,0.22217121056241426191,329.04670052465951358,-21.0,56.0
P015095,CBK308108,M11,s8,0.091028592249657064306,102.142648981109317674,-5.0,22.0,0.04666087962962962854,326.7144553741228492,-15.0,57.0,0.09155156893004115504,250.19800097447227927,-11.0,58.0,0.12021604938271604479,247.89482247087062206,-11.0,51.0,0.16396519204389575775,261.86890590126557754,-11.0,37.0
P015095,CBK308108,M11,all,0.104106781550068583364,125.73619093300172267,-8.0,26.0,-0.89525480109739363765,412.63459418289102132,-23.0,72.0,0.04657506001371742449,314.4901994259763569,-15.0,80.0,0.090428540809327842553,291.85417293136470107,-18.0,64.0,0.15492635459533607434,314.22847789895621418,-18.0,50.0
P015095,CBK308108,all,all,0.11711712677183355735,133.20575398390928967,-9.0,28.0,-0.7738139860539552384,449.41120851687895765,-27.0,79.0,0.051412022748056701582,337.699613643329144,-16.0,91.0,0.10203960905349794552,323.6699465429927045,-20.0,69.0,0.17131421467764060274,331.31040707251207778,-19.0,54.0
P015095,CBK308321,C11,s2,0.07393389917695472602,105.127721181384728766,-4.0,22.0,-1.6463933899176954601,420.58445131391857785,-15.0,55.0,0.0763588820301783211,263.90659402691613877,-10.0,55.0,0.092134987997256515,232.46376738476658375,-11.0,48.0,0.15922067901234568388,261.33135533501763348,-11.0,36.0
P015095,CBK308321,C11,s4,0.14543359910836761717,147.36792035318191552,-15.0,34.0,-1.7286123971193416704,552.62346384778800257,-43.0,105.0,0.033989840534979422204,405.2512065421447005,-28.0,148.0,0.092964034636488335206,359.54208032666508643,-32.0,90.0,0.18059049211248284772,352.97501163202883845,-31.0,77.0
P015095,CBK308321,C11,s5,0.100007287379972567565,109.59434224208948194,-6.0,24.0,-0.053153935185185186008,338.5163318348993471,-20.0,62.0,0.07148748285322359397,292.13933587010086512,-16.0,72.0,0.09587491426611796652,264.43365663296083312,-15.0,55.0,0.15219071502057612832,288.68384218339463132,-15.0,42.0
