plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5
P015090,CBK307768,B17,260.561015255868,213.0183206387071,214.0,23.0,698.1423101232663,931.3740843950873,379.0,62.0,1062.892715049154,510.0728211033792,842.0,101.0,724.3709234015394,475.473948069424,553.0,70.0,450.04164239921505,459.8789895146296,280.0,47.0
P015090,CBK307768,F19,269.88830242150584,239.37504627445998,214.0,23.0,800.3803242884088,1106.4867103727127,403.0,80.0,1113.250496422992,569.1990063975323,842.0,118.0,762.2388581199513,534.1535784329542,558.0,83.0,490.9597148395824,511.4909910844699,290.0,57.0
P015090,CBK307768,O13,249.629180955647,196.22159267394187,211.0,22.0,635.5105074016918,969.7339868440151,364.0,52.0,1035.086448307232,544.4928180371402,844.0,86.0,716.5839394956943,492.74716102256474,560.0,62.0,421.465888774577,429.8319880541745,275.0,40.0
P015090,CBK307768,all,260.02616621100697,217.0912068192143,213.0,23.0,711.3443806044556,1007.6386589137052,381.0,64.0,1070.409886593126,542.7626220295804,843.0,101.0,734.3979070057283,501.7928794960598,557.0,71.0,454.15574867112485,469.15077237080664,281.0,47.0
P015090,CBK308137,E13,262.1741800506783,221.54349256929353,215.0,23.0,771.0264276120256,1118.3064396060229,386.0,73.0,1103.5633979195245,584.7735428758484,837.0,108.0,755.8963909369761,570.8594590931964,546.0,77.0,452.40575252914954,502.7670729605959,268.0,49.0
P015090,CBK308137,H06,277.76900765413046,244.9375203259009,221.0,24.0,771.6836855328837,1055.902257577339,369.0,90.0,1200.9178797534676,690.1444500192903,836.0,164.0,851.917286308299,716.6824173806542,562.0,113.0,530.644465139651,553.421249175133,308.0,75.0
P015090,CBK308137,J10,292.1123754715363,270.58518393724535,223.0,25.0,901.6566122732816,1151.0076055328468,423.0,125.0,1340.3945555412665,735.8212207004324,948.0,229.0,939.5743196063862,761.5898898026612,626.0,140.0,574.8150619903597,606.2551283373989,323.0,90.0
P015090,CBK308137,all,277.351854392115,246.80671150203756,219.0,24.0,814.7889084727303,1110.8070026419305,391.0,95.0,1214.9586110714195,680.2040230664157,868.0,163.0,849.1293322838872,691.9570842761826,574.0,109.0,519.2884265530533,558.0563138451417,297.0,71.0
P015090,CBK308232,G19,232.17125142889805,159.59061782545368,211.0,21.0,589.5607337391403,1004.6208349381415,381.0,44.0,791.9137664799573,326.0289677261017,715.0,54.0,544.9939951750877,312.23293075592244,476.0,41.0,319.7750765889346,325.7277852090281,243.0,26.0
P015090,CBK308232,K17,232.1955876343164,168.81213879078715,209.0,21.0,551.8741704294315,946.3811674419857,362.0,42.0,884.5948713039171,386.1016234745825,798.0,60.0,606.3581254762994,380.2341865487641,527.0,45.0,333.5902889946274,416.39451608480647,242.0,27.0
P015090,CBK308232,M04,220.92453510802468,132.0547428905119,206.0,20.0,447.93660258058986,940.8454796660972,293.0,31.0,735.4392758344765,329.09739794409035,675.0,50.0,510.2215716449474,343.808061160709,450.0,37.0,293.9294217964106,331.5641460840761,234.0,24.0
P015090,CBK308232,all,228.4304580570797,154.36932687120887,209.0,20.0,529.7905022497206,966.2385458661144,346.0,50.0,803.9826378727836,353.5612304796212,726.0,67.0,553.8578974321115,348.8124587912706,483.0,48.0,315.76492912665753,360.6606808661947,240.0,26.0
P015090,CBK308260,B14,287.93843433260935,264.0047147934883,219.0,25.0,906.395471631611,1158.466678164449,403.0,103.0,1194.3870742836457,656.701636414392,851.0,157.0,835.1177997351775,638.8994405160713,564.0,106.0,570.6985867960295,635.0925020843536,299.0,76.0
P015090,CBK308260,C15,274.1379783712468,244.27943795740705,216.0,24.0,817.5018090563557,1145.7426907891318,384.0,77.0,1091.0234762231366,621.6490276080524,793.0,111.0,776.5527762536199,630.2362182757672,526.0,80.0,524.0811350451531,601.8293339370657,286.0,56.0
P015090,CBK308260,K19,294.55447695187473,285.585964021043,221.0,25.0,977.7575677773967,1295.6892247250225,446.0,109.0,1280.8436897957629,725.9003423539295,913.0,163.0,904.9590338744094,721.6363526272195,606.0,110.0,604.4767161065387,696.9908989230203,317.0,75.0
P015090,CBK308260,all,285.5436298852436,265.2968748574975,218.0,25.0,900.5516161551212,1203.671342885938,412.0,100.0,1188.7514134341818,673.9681885606356,858.0,156.0,838.8765366210689,666.9369003146539,568.0,105.0,566.4188126492404,646.6829583857492,301.0,70.0
P015090,CBK308266,C17,225.69353471269625,163.50348688060893,209.0,20.0,494.67857562680996,1000.2881934940611,345.0,36.0,725.4602898043362,355.4809544916313,672.0,46.0,507.13593097469897,384.6819613148228,449.0,35.0,287.58375895442765,393.6326447343092,226.0,22.0
P015090,CBK308266,G11,229.43376324112177,166.24048815197006,213.0,21.0,515.0508944187243,1188.528258295338,344.0,36.0,803.0202068329904,374.7421960966272,749.0,51.0,561.9470209619342,420.1175745118668,500.0,39.0,293.8321416085582,392.9123417288773,234.0,23.0
P015090,CBK308266,K22,220.88216232757964,148.82023475224787,207.0,20.0,535.8018214401387,930.1588851611101,410.0,42.0,740.6347586353071,314.60090620433533,698.0,47.0,511.526887359968,339.2632701648605,465.0,36.0,278.3569435394757,331.90813845604225,232.0,23.0
P015090,CBK308266,all,225.33648676046587,159.74303172991026,210.0,20.0,515.177097161891,1045.5010006400653,364.0,44.0,756.3717517575445,350.78550070745285,705.0,53.0,526.8699464322003,383.59431532242763,471.0,40.0,286.5909480341538,373.9924237399631,231.0,23.0
P015090,CBK308430,D18,278.28011471669714,255.29771352219942,218.0,24.0,863.4306857043515,1076.0518756771598,428.0,97.0,1162.3912916285626,617.0161601969262,839.0,142.0,781.6028857072092,570.828709690813,547.0,96.0,514.3574800430574,542.7629563778944,290.0,65.0
P015090,CBK308430,G10,267.77385511926536,234.98672384714217,218.0,23.0,699.4977728242646,1011.4553259462689,365.0,67.0,1078.5673449883784,565.6652586997525,815.0,103.0,743.9304269785475,555.2205904633458,535.0,74.0,457.1533317377305,487.55252988401566,271.0,48.0
P015090,CBK308430,I16,274.06829508649594,242.56055490578157,217.0,24.0,808.8522415361606,992.1342577158975,424.0,95.0,1222.2493164151806,651.0291074526027,887.0,145.0,828.4092320625667,614.986837132719,581.0,100.0,506.642349584667,535.5289510004781,288.0,63.0
P015090,CBK308430,all,273.37408830748615,244.46350739269852,218.0,24.0,790.5935666882589,1029.4330105516615,407.0,90.0,1154.4026510107071,615.0726265028858,847.0,133.0,784.6475149161078,581.923926480943,554.0,91.0,492.71772045515166,523.1371247287241,282.0,58.0
P015090,CBK308482,C11,227.4671604700122,153.08088145831277,214.0,21.0,409.2379613435452,822.5605768671599,306.0,32.0,681.3704103318854,312.6793439669598,640.0,43.0,479.17900205761316,356.46463814748256,432.0,34.0,269.0812561680765,334.9620140412097,224.0,22.0
P015090,CBK308482,D15,230.48102525815423,184.25282508603988,210.0,20.0,502.2950427954961,1057.7584002690396,326.0,35.0,731.7179732748438,399.94425563423647,661.0,46.0,519.3548443691891,443.4800158240414,443.0,35.0,304.7864609529797,439.92302337468703,228.0,23.0
P015090,CBK308482,F16,235.64300906873953,200.72231403299716,211.0,21.0,723.2293848832114,1288.4293352668474,488.0,45.0,862.1095253915181,452.38264311104433,778.0,55.0,607.6160355462201,539.1771806435654,509.0,41.0,330.9637429507697,461.01549388673084,244.0,25.0
P015090,CBK308482,all,231.197064932302,180.46837071943187,212.0,21.0,544.9207963407509,1081.2846722391682,351.0,69.0,758.3993029994158,399.90623460866334,684.0,63.0,535.3832939910075,455.7363994654666,459.0,44.0,301.61048669060864,416.4120372312644,232.0,24.0
P015090,CBK308657,E02,225.80164366140832,139.20664787368267,210.0,20.0,470.0914714315653,1011.7277044584226,289.0,32.0,803.8858978718945,362.8061053836559,733.0,54.0,564.9292813595489,415.68553527279795,487.0,40.0,316.8737838410684,377.920752902444,243.0,26.0
P015090,CBK308657,I10,230.12892363492608,161.4129836125843,213.0,21.0,444.4541659998476,877.5279309243307,305.0,33.0,792.9161665523549,328.0805445480297,738.0,52.0,552.0534007535056,373.20718238210924,493.0,40.0,296.7665550221003,408.10400437645893,230.0,24.0
P015090,CBK308657,J18,229.29825583942997,168.93304644551307,209.0,20.0,517.6763755048773,914.4837008631467,348.0,39.0,842.9734269737845,342.1046760754756,776.0,57.0,578.4455778939948,359.93984476245413,513.0,43.0,312.85819268213686,445.4116765261475,229.0,25.0
P015090,CBK308657,all,228.40960771192147,157.03668731810427,211.0,21.0,477.40733764543006,936.783448027608,313.0,39.0,813.2584971326779,345.294732218288,748.0,56.0,565.1427533356831,383.8329058877834,498.0,42.0,308.8328438484352,411.49766743912534,234.0,25.0
P015090,CBK308696,D04,233.2218176535589,162.53551649737923,213.0,21.0,551.7964003677031,1019.9781508632456,344.0,38.0,749.3762646462048,380.2374353408308,662.0,50.0,522.5077908998247,400.5259512458475,439.0,38.0,338.1987085143271,415.87648666969875,250.0,27.0
P015090,CBK308696,F23,227.56303181203322,151.43027943997149,208.0,20.0,593.0979103795153,1019.2841943296014,393.0,43.0,796.5018380629858,318.59875085341525,730.0,54.0,540.0162776491769,297.61290233798616,481.0,41.0,306.0038038456409,345.4156708557952,233.0,25.0
P015090,CBK308696,G08,233.91776303631306,160.86156886064856,214.0,21.0,489.2911939633821,974.3976445148869,322.0,36.0,747.8428521995504,352.4970918334466,675.0,50.0,520.6012036084438,361.47495542192223,450.0,38.0,318.2458532664609,387.55159053779124,240.0,26.0
P015090,CBK308696,all,231.56753750063507,158.3768335956467,212.0,21.0,544.7285015702001,1005.6853909418147,352.0,45.0,764.5736516362471,352.0748785606943,688.0,56.0,527.7084240524819,355.849997931946,457.0,41.0,320.8161218754763,384.26971366921356,241.0,27.0
P015090,CBK308923,F03,226.48468788103946,144.76524948363544,208.0,20.0,483.9614989854824,974.3652383376274,287.0,33.0,731.2292375638241,365.6070313319238,648.0,48.0,513.6853222641365,401.3641433489751,432.0,37.0,325.36446266289437,416.0773330584349,238.0,26.0
P015090,CBK308923,K11,228.98903942329676,140.79026761321924,213.0,21.0,449.55637302812073,815.8093573688559,321.0,35.0,776.5458234739369,334.0350358459217,722.0,51.0,537.7152594878829,322.94657566017787,483.0,40.0,297.66892387307576,360.48667037372826,235.0,24.0
P015090,CBK308923,M07,230.62648252934005,140.06819557502806,215.0,21.0,424.9495037198979,763.9206038814546,303.0,33.0,761.6450335791038,313.1700577728804,706.0,52.0,527.5097496094345,318.2777636018551,471.0,39.0,301.91023643499466,338.7919439817441,239.0,25.0
P015090,CBK308923,all,228.70006994455875,141.89982242272072,212.0,21.0,452.8224585778337,856.4003002978577,304.0,36.0,756.4733648722882,338.81671905446166,693.0,57.0,526.3034437871513,349.7519610630666,463.0,43.0,308.3145409903216,373.4059506840465,238.0,25.0
P015090,CBK309064,C12,327.72272059804146,405.78255243950423,220.0,28.0,697.5505715830285,1056.7595434479756,375.0,58.0,942.4936727204314,513.6266144642009,745.0,82.0,661.4462489759565,499.0255400181855,496.0,64.0,426.51971131496725,457.6913510808925,278.0,42.0
P015090,CBK309064,H05,286.14151125019055,264.5569679495285,220.0,25.0,864.9143484939415,1147.6959621534972,392.0,113.0,1177.216639493789,695.9271121349952,814.0,201.0,861.5150723975004,726.6655386532535,563.0,140.0,574.933673696845,611.0011707396801,321.0,86.0
P015090,CBK309064,K02,261.1627869227252,212.13753972068125,215.0,23.0,706.8091796696388,1008.6655300963635,355.0,66.0,1104.2506276434613,651.3204997563038,800.0,115.0,829.4069887402835,700.0602189415129,559.0,91.0,506.749965825522,532.5248313695109,306.0,58.0
P015090,CBK309064,all,291.67567292365237,306.54703702003326,218.0,25.0,756.4246999155363,1075.3372761605622,372.0,76.0,1074.6536466192272,632.7734311182204,779.0,121.0,784.1227700379135,655.8057035812178,534.0,95.0,502.7344502791114,540.8092819060574,298.0,59.0
P015090,CBK309488,D14,236.38837091335162,166.14658176778977,212.0,21.0,529.1356464572855,930.0089612765469,321.0,39.0,839.7490757887517,374.58747722006234,742.0,58.0,571.7212687423793,346.57469694244594,489.0,44.0,339.7950353175964,412.1050965350275,239.0,28.0
P015090,CBK309488,G04,235.3653630115455,150.77741579106385,217.0,21.0,465.30432820358936,990.8512843154689,280.0,32.0,780.40097748533,359.03549415280537,705.0,52.0,540.4746334162094,345.48034557426695,470.0,40.0,314.2050011431184,339.5031160400323,242.0,26.0
P015090,CBK309488,M11,231.75549108843927,136.70975915076897,217.0,21.0,423.2574036446426,745.6009896924843,303.0,33.0,794.9452789685262,304.23192370361727,742.0,53.0,542.1227763726947,291.2563183538124,493.0,40.0,285.7879449112178,319.78136155425943,230.0,23.0
P015090,CBK309488,all,234.50307500444546,151.70137451746103,215.0,21.0,472.56579276850584,895.9739516240998,301.0,37.0,805.0317774142026,348.1824388231466,729.0,56.0,551.4395595104278,329.09943406288625,484.0,42.0,313.26266045731086,360.0059307402986,237.0,26.0
P015090,CBK309522,F05,243.06664242303003,185.90126868249737,216.0,21.0,539.222293643309,1017.2398252325627,302.0,36.0,834.3824662780064,420.9867084557964,722.0,56.0,581.8676684194483,438.3580260827689,478.0,43.0,365.20576800887824,450.9079807909318,254.0,29.0
P015090,CBK309522,K03,222.01268347050754,130.67006303140923,207.0,20.0,423.15423608729617,955.3489703713713,268.0,30.0,738.4383896795458,352.026729746772,670.0,48.0,512.0934086838896,359.95689527081123,447.0,37.0,313.9738478318854,387.55936265979693,242.0,25.0
P015090,CBK309522,N11,240.4933255220241,171.58824184927735,217.0,22.0,490.6943108186633,796.9889653598008,320.0,38.0,840.1197887374257,368.07936649427705,751.0,58.0,571.8488061080628,348.3357359079262,495.0,44.0,333.7535144699741,392.56402421546875,242.0,27.0
P015090,CBK309522,all,235.1908838051872,164.6615521176179,213.0,21.0,484.3569468497561,929.0597520073034,296.0,39.0,804.3135482316593,384.34394769849115,714.0,60.0,555.2699610704669,385.534702808836,473.0,44.0,337.6443767702459,411.89069863704435,246.0,28.0
P015090,CBK309523,C22,244.3214076312681,185.463316708265,212.0,22.0,642.0508209733654,949.1967506639185,366.0,50.0,920.0266428516994,486.03690445806325,738.0,70.0,601.3965835048011,408.27558819592673,476.0,51.0,376.28564595717114,404.5787282687739,253.0,34.0
P015090,CBK309523,M13,239.5624942605929,173.2926373863679,212.0,21.0,585.320832833219,884.8669841963434,352.0,47.0,956.3743402539628,486.8059281597555,794.0,70.0,638.9463478795153,441.0774786020346,517.0,52.0,364.499562495237,407.1255180520849,252.0,32.0
P015090,CBK309523,N05,250.62469281073768,192.46313616051268,217.0,22.0,543.5568798344383,794.986076484888,307.0,43.0,1049.7715434480263,584.199234543983,826.0,78.0,704.2159363092517,536.6767480818457,538.0,57.0,406.66290709304985,415.3532222677146,276.0,37.0
P015090,CBK309523,all,244.83619823419957,183.96614038994804,214.0,22.0,590.3095112136742,879.5557157991818,344.0,53.0,975.3908421845629,523.9147323952393,788.0,81.0,648.1862892311893,467.1453037361434,512.0,58.0,382.4827051818193,409.4304634462031,260.0,36.0
P015090,CBK309545,G17,241.41834805098307,183.54141566573395,213.0,21.0,640.8439092745008,1102.0919865654246,377.0,47.0,846.297688971765,420.18406920824276,729.0,60.0,575.4923182918001,385.5332332767986,480.0,45.0,357.6101611082533,448.4784004646345,243.0,29.0
P015090,CBK309545,H15,234.1660305927069,160.23895145331394,211.0,21.0,571.0046623275796,935.1037659013974,365.0,44.0,861.0966270147462,387.55031702934394,762.0,60.0,583.7530224527511,350.6329895293969,502.0,45.0,341.3035249485597,411.9763528826641,245.0,28.0
P015090,CBK309545,N06,234.689444777854,155.42560204618061,215.0,21.0,448.5566634516461,764.907832465334,293.0,34.0,823.9924565376848,377.6814863493056,734.0,56.0,560.9653378629401,358.4712159820365,483.0,42.0,333.3232416218945,367.3643448428986,251.0,27.0
P015090,CBK309545,all,236.75794114051465,166.8869943693618,213.0,21.0,553.4684116845755,947.4629745808018,347.0,53.0,843.7955908413986,395.84970037163407,742.0,60.0,573.4035595358304,365.30679510470634,489.0,45.0,344.0789758929025,410.73934751885986,246.0,28.0
P015090,CBK309553,D13,233.52747099336992,173.52072281346247,210.0,21.0,715.6349093840497,975.1882626056185,487.0,120.0,974.918908417162,572.6369440927499,820.0,67.0,657.0407360253772,532.4522381149618,532.0,49.0,364.8584969659732,483.60367069887,246.0,29.0
P015090,CBK309553,E12,230.45216928155006,159.39345661973184,211.0,21.0,672.0070183422878,898.9349927255676,489.0,110.0,896.0487394499695,491.7839387768538,784.0,60.0,612.6276971641137,473.6963942717069,515.0,45.0,333.9681117112483,412.29239004083183,242.0,26.0
P015090,CBK309553,M14,223.75868834304984,139.09414587201553,208.0,20.0,663.2570923353909,773.1276418551719,518.0,113.0,919.179605385993,468.1179884646122,819.0,62.0,620.025215835048,439.40751682193394,535.0,46.0,327.71918169391097,382.975502299673,246.0,26.0
P015090,CBK309553,all,229.24610953932327,158.02193212984236,210.0,20.0,683.6330066872428,886.6372957299062,499.0,116.0,930.0490844177082,513.8697738535838,807.0,64.0,629.8978830081796,483.77167100653946,527.0,47.0,342.1819301237108,428.6873861566631,245.0,27.0
P015090,dmso,B22,273.75912532388355,233.44683607959303,219.0,24.0,692.1002365778845,860.6973454520316,380.0,81.0,1202.8847774491312,598.7077747715616,924.0,130.0,799.5505199045496,529.6941967075364,602.0,87.0,487.3832781302393,511.6190905108264,292.0,58.0
P015090,dmso,C09,288.1909922029797,255.52255613753704,225.0,25.0,687.0219641394224,939.8427021041118,351.0,84.0,1246.792220912399,661.5429731983531,920.0,154.0,868.588620637098,643.6783531427496,605.0,103.0,526.0108201874714,578.3610213995157,290.0,66.0
P015090,dmso,E05,284.43074517032466,246.62885284217816,223.0,25.0,721.2708981100442,1075.195260928508,349.0,89.0,1318.0951761354977,723.3533151849861,955.0,164.0,944.1311667905045,741.5616577787303,639.0,113.0,541.5467357062566,581.987526176739,304.0,69.0
P015090,dmso,E19,311.85504546277247,294.80831104929126,225.0,27.0,913.0550389851013,1071.6423780723558,518.0,196.0,1497.719601789933,754.6767081190883,1318.0,443.0,1026.928474603719,732.5363410874947,758.0,207.0,655.9575370084591,679.279859264872,404.0,152.0
P015090,dmso,F13,309.64260773891175,293.14944513034186,224.0,26.0,927.3402724194101,1099.7124472640362,493.0,186.0,1506.183891032236,783.0610807761057,1288.0,422.0,1073.0574822102194,812.9853636190867,755.0,202.0,652.1341785027054,682.9831803035856,389.0,140.0
